SHAPE,PNU,LD_CPSG_CODE,LD_EMD_LI_CODE,REGSTR_SE_CODE,MNNM,SLNO,LNM_LNDCGR_SMBOL,SRC_OBJECTID,SRC_LD_CPSG_CODE,ISSU_CONFM_CODE,STDR_YEAR,STDR_MT,ADSTRD_EMD_CODE,PBLNTF_PCLND,LNDCGR_CODE,LNDCGR_CODE_NM,LNDPCL_AR,PRPOS_AREA_1,PRPOS_AREA_1_NM,PRPOS_AREA_2,PRPOS_AREA_2_NM,LAD_USE_SITTN,LAD_USE_SITTN_NM,TPGRPH_HG_CODE,TPGRPH_HG_CODE_NM,TPGRPH_FRM_CODE,TPGRPH_FRM_CODE_NM,ROAD_SIDE_CODE,ROAD_SIDE_CODE_NM,FRST_REGIST_DT
198549.107 452742.454 198547.182 452754.205 198544.649 452753.31 198537.886 452752.223 198538.001 452751.224 198538.785 452748.563 198540.403 452743.058 198541.606 452740.545 198549.107 452742.454,1111014100100800000,11110,14100,1,0080,0000,80대,195460,11110,1,2018,01,904,5011000,08,대,105.8,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198541.305 452733.508 198542.733 452734.111 198542.246 452736.085 198541.606 452740.545 198540.403 452743.058 198538.785 452748.563 198532.116 452746.823 198531.928 452745.959 198530.437 452745.061 198530.813 452743.937 198532.818 452737.993 198526.883 452734.948 198528.345 452729.152 198531.639 452730.828 198532.025 452730.12 198539.3 452732.132 198539.763 452731.239 198541.348 452731.978 198541.305 452733.508,1111014100100820000,11110,14100,1,0082,0000,82대,163263,11110,1,2018,01,904,7829000,08,대,189.3,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,06,소로한면,2018-08-07Z
198527.942 452742.735 198530.813 452743.937 198530.437 452745.061 198527.624 452754.112 198523.22 452752.64 198520.895 452752.109 198524.656 452741.986 198527.942 452742.735,1111014100100830000,11110,14100,1,0083,0000,83대,163261,11110,1,2018,01,904,8410000,08,대,77.5,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,07,소로각지,2018-08-07Z
198523.22 452752.64 198527.624 452754.112 198528.625 452755.236 198527.223 452761.429 198518.657 452758.132 198518.662 452758.119 198520.895 452752.109 198523.22 452752.64,1111014100100840000,11110,14100,1,0084,0000,84대,211587,11110,1,2018,01,904,8410000,08,대,61.9,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,07,소로각지,2018-08-07Z
198256.935 453146.283 198247.696 453147.462 198246.581 453140.491 198256.374 453139.048 198256.935 453146.283,1111014200100600002,11110,14200,1,0060,0002,60-2대,163355,11110,1,2018,01,904,4104000,08,대,69.4,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198255.87 453131.511 198255.885 453132.652 198256.325 453135.695 198256.374 453139.048 198246.581 453140.491 198245.426 453133.455 198244.877 453129.561 198244.438 453126.451 198250 453125.354 198250.586 453125.238 198256.062 453125.109 198255.87 453131.511,1111014200100600003,11110,14200,1,0060,0003,60-3대,212647,11110,1,2018,01,904,4104000,08,대,152,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,02,가로장방,10,세로한면(불),2018-08-07Z
198246.592 453147.212 198246.864 453150.167 198244.952 453150.545 198239.367 453151.601 198237.007 453140.437 198244.909 453138.87 198246.592 453147.212,1111014200100600005,11110,14200,1,0060,0005,60-5대,207261,11110,1,2018,01,904,9260000,08,대,92.6,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198244.877 453129.561 198244.282 453129.751 198245.47 453137.354 198238.437 453138.764 198236.382 453127.379 198244.438 453126.451 198244.877 453129.561,1111014200100600006,11110,14200,1,0060,0006,60-6대,163361,11110,1,2018,01,904,4665000,08,대,86,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,03,세로장방,08,세로한면(가),2018-08-07Z
198239.367 453151.601 198231.654 453153.302 198229.253 453142.045 198237.007 453140.437 198239.367 453151.601,1111014200100600007,11110,14200,1,0060,0007,60-7대,195482,11110,1,2018,01,904,9260000,08,대,92.6,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198238.437 453138.764 198230.366 453140.343 198228.669 453128.901 198233.82 453127.919 198236.382 453127.379 198238.437 453138.764,1111014200100600008,11110,14200,1,0060,0008,60-8대,163360,11110,1,2018,01,904,4348000,08,대,95.9,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198231.654 453153.302 198228.934 453154.055 198224.716 453155.434 198222.358 453143.398 198229.253 453142.045 198231.654 453153.302,1111014200100600009,11110,14200,1,0060,0009,60-9대,163349,11110,1,2018,01,904,9260000,08,대,82.6,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198224.716 453155.434 198220.657 453156.813 198216.934 453156.397 198215.809 453149.777 198213.854 453150.322 198212.619 453145.325 198222.358 453143.398 198224.716 453155.434,1111014200100600010,11110,14200,1,0060,0010,60-10대,195481,11110,1,2018,01,904,9260000,08,대,115.7,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,03,광대세각,2018-08-07Z
198246.581 453140.491 198247.696 453147.462 198246.592 453147.212 198244.909 453138.87 198237.007 453140.437 198229.253 453142.045 198222.358 453143.398 198212.619 453145.325 198211.842 453142.867 198211.502 453140.565 198212.394 453140.479 198214.908 453143.693 198230.366 453140.343 198238.437 453138.764 198245.47 453137.354 198246.047 453137.238 198246.581 453140.491,1111014200100600011,11110,14200,1,0060,0011,60-11도,213178,11110,1,2018,01,904,1494000,14,도로,59.2,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198214.908 453143.693 198212.394 453140.479 198211.502 453140.565 198211.401 453140.422 198209.98 453132.75 198211.216 453132.38 198223.155 453129.994 198228.669 453128.901 198230.366 453140.343 198214.908 453143.693,1111014200100600012,11110,14200,1,0060,0012,60-12대,195485,11110,1,2018,01,904,4530000,08,대,214.9,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198245.426 453133.455 198246.047 453137.238 198245.47 453137.354 198244.282 453129.751 198244.877 453129.561 198245.426 453133.455,1111014200100600013,11110,14200,1,0060,0013,60-13 도,213179,11110,1,2018,01,904,4665000,14,도로,6.9,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,03,세로장방,08,세로한면(가),2018-08-07Z
198223.155 453129.994 198211.216 453132.38 198210.371 453127.907 198214.414 453126.887 198216.427 453126.557 198218.339 453128.379 198222.848 453127.449 198223.155 453129.994,1111014200100610000,11110,14200,1,0061,0000,61대,195488,11110,1,2018,01,904,3823000,08,대,46.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198211.216 453132.38 198209.98 453132.75 198208.495 453132.884 198207.791 453129.411 198210.371 453127.907 198211.216 453132.38,1111014200100610002,11110,14200,1,0061,0002,61-2대,195487,11110,1,2018,01,904,1494000,08,대,11.6,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198213.99 453124.035 198214.414 453126.887 198210.371 453127.907 198209.194 453122.682 198213.382 453120.801 198213.99 453124.035,1111014200100610003,11110,14200,1,0061,0003,61-3대,163370,11110,1,2018,01,904,1494000,08,대,25.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,11,세로각지(불),2018-08-07Z
198233.82 453127.919 198228.669 453128.901 198223.155 453129.994 198222.848 453127.449 198218.339 453128.379 198216.427 453126.557 198215.902 453123.806 198215.151 453119.897 198220.737 453118.226 198222.292 453120.388 198228.093 453122.098 198231.716 453121.883 198232.714 453125.177 198233.318 453125.12 198233.82 453127.919,1111014200100610004,11110,14200,1,0061,0004,61-4대,163367,11110,1,2018,01,904,4348000,08,대,135.5,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198220.737 453118.226 198215.151 453119.897 198213.382 453120.801 198209.194 453122.682 198208.447 453119.999 198210.336 453119.419 198219.4 453115.736 198220.737 453118.226,1111014200100610005,11110,14200,1,0061,0005,61-5대,163373,11110,1,2018,01,904,1494000,08,대,29.8,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,02,가로장방,11,세로각지(불),2018-08-07Z
198219.4 453115.736 198210.336 453119.419 198208.447 453119.999 198208.1 453119.407 198209.797 453118.431 198210.078 453117.363 198217.325 453115.512 198216.999 453114.401 198218.667 453114.129 198219.4 453115.736,1111014200100610006,11110,14200,1,0061,0006,61-6대,207263,11110,1,2018,01,904,4348000,08,대,16.5,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198335.236 453310.004 198333.756 453310.16 198333.72 453310.412 198334.514 453321.355 198335.344 453327.084 198335.645 453330.158 198335.548 453335.863 198337.762 453338.915 198336.078 453341.47 198335.639 453341.953 198334.224 453336.198 198334.188 453328.146 198333.211 453321.691 198332.417 453319.517 198332.415 453312.42 198332.14 453308.945 198322.895 453310.726 198322.056 453308.343 198322.217 453307.452 198322.53 453306.323 198322.53 453305.914 198321.11 453303.082 198318.039 453298.725 198314.247 453294.019 198314.004 453293.918 198311.26 453292.417 198310.924 453291.828 198305.915 453284.508 198300.963 453287.71 198297.772 453289.804 198292.845 453292.935 198292.035 453293.403 198287.844 453288.48 198284.34 453281.403 198280.257 453269.901 198273.475 453256.912 198265.519 453245.982 198281.703 453233.557 198292.339 453222.697 198297.098 453215.269 198300.072 453200 198302.764 453200 198301.544 453206.562 198300.612 453211.975 198299.832 453214.917 198299.157 453216.879 198297.551 453219.056 198293.809 453226.024 198293.479 453226.413 198289.999 453228.795 198288.678 453230.449 198287.502 453231.994 198280.492 453237.395 198279.405 453238.161 198279.607 453238.835 198278.865 453238.06 198274.082 453242.378 198268.832 453246.594 198276.71 453259.749 198278.165 453258.985 198278.318 453258.777 198279.277 453260.517 198283.328 453268.033 198282.984 453268.501 198285.159 453274.397 198287.755 453279.796 198286.949 453280.31 198288.45 453283.579 198290.568 453286.82 198292.757 453288.677 198295.022 453287.928 198296.386 453287.089 198297.214 453286.447 198297.859 453287.33 198302.261 453284.744 198302.396 453284.49 198306.01 453282.078 198305.98 453281.794 198305.005 453280.086 198309.745 453275.885 198309.012 453274.737 198307.153 453272.565 198305.501 453269.009 198302.77 453263.486 198299.728 453259.476 198301.06 453258.681 198303.194 453261.789 198306.882 453267.975 198307.976 453269.293 198311.981 453276.048 198309.762 453277.396 198307.633 453279.533 198311.652 453284.64 198316.232 453281.404 198318.014 453283.044 198315.81 453284.781 198314.91 453284.182 198313.65 453286.249 198311.236 453288.825 198320.87 453298.311 198321.589 453299.764 198324.653 453304.18 198324.518 453305.243 198325.672 453308.537 198329.739 453307.569 198335.247 453305.437 198340.41 453302.167 198338.776 453298.887 198343.386 453296.717 198345.619 453294.777 198344.885 453292.247 198343.73 453290.629 198337.515 453285 198333.403 453279.255 198331.417 453276.168 198326.411 453267.566 198323.046 453262.291 198323.153 453261.372 198323.8 453259.858 198320.303 453251.288 198319.823 453249.595 198313.248 453250.959 198312.683 453249.078 198313.358 453248.853 198319.297 453247.58 198319.417 453247.235 198317.947 453239.553 198319.074 453224.894 198319.54 453218.893 198320.17 453218.638 198321.146 453210.76 198320.382 453210.67 198321.268 453207.05 198322.288 453200.348 198321.9 453200 198325.161 453200 198324.081 453208.371 198322.815 453217.437 198321.875 453227.306 198321.67 453237.099 198321.67 453237.555 198323.443 453247.907 198326.233 453260.105 198328.254 453265.639 198332.304 453272.827 198333.879 453276.125 198338.106 453282.491 198341.201 453285.996 198344.533 453288.759 198349.4 453285.776 198347.704 453279.677 198349.208 453278.882 198348.833 453271.945 198349.898 453267.825 198351.669 453265.023 198353.173 453262.848 198352.76 453257.065 198352.502 453254.011 198353.188 453253.089 198353.873 453252.5 198355.295 453254.478 198354.91 453257.538 198355.573 453260.295 198355.645 453261.076 198356.886 453262.571 198357.151 453263.088 198358.258 453264.962 198361.112 453267.469 198365.88 453275.91 198365.314 453276.211 198364.77 453276.35 198360.364 453268.816 198359.265 453267.452 198354.534 453262.546 198350.137 453271.406 198350.678 453285.743 198348.718 453303.323 198345.706 453303.559 198335.26 453307.883 198335.236 453310.004,1111014300100590001,11110,14300,1,0059,0001,59-1도,212863,11110,1,2018,01,904,1207000,14,도로,1084.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198330.787 453350.439 198330.621 453350.963 198330.433 453350.917 198319.81 453336.568 198302.774 453313.633 198302.701 453313.375 198297.724 453307.393 198288.358 453296.224 198283.153 453288.634 198276.249 453269.053 198262.904 453247.923 198263.084 453247.737 198265.519 453245.982 198273.475 453256.912 198280.257 453269.901 198284.34 453281.403 198287.844 453288.48 198292.035 453293.403 198292.167 453293.728 198297.839 453301.229 198300.116 453303.43 198302.79 453305.971 198303.15 453306.26 198303.68 453306.836 198314.217 453320.622 198316.252 453319.858 198317.57 453322.17 198323.133 453331.751 198323.391 453332.195 198323.913 453334.838 198324.563 453336.112 198326.925 453339.077 198327.958 453340.06 198328.344 453340.639 198329.607 453341.648 198332.355 453342.494 198335.639 453341.953 198330.787 453350.439,1111014300100590002,11110,14300,1,0059,0002,59-2 천,213159,11110,1,2018,01,904,2963000,17,하천,541.3,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198318.806 453321.55 198319.672 453322.752 198322.312 453328.832 198323.391 453332.195 198323.133 453331.751 198317.57 453322.17 198318.718 453321.436 198318.806 453321.55,1111014300100590004,11110,14300,1,0059,0004,59-4 대,213163,11110,1,2018,01,904,8980000,08,대,11.2,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,04,중로한면,2018-08-07Z
198318.718 453321.436 198317.57 453322.17 198316.252 453319.858 198317.225 453319.492 198318.718 453321.436,1111014300100590006,11110,14300,1,0059,0006,59-6 대,213160,11110,1,2018,01,904,8261000,08,대,2.9,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,08,자루형,04,중로한면,2018-08-07Z
198290.174 453256.662 198292.757 453260.862 198294.003 453262.934 198294.063 453263.159 198284.141 453267.584 198279.277 453260.517 198278.318 453258.777 198284.727 453255.113 198288.851 453253.93 198290.174 453256.662,1111014300100610000,11110,14300,1,0061,0000,61대,209553,11110,1,2018,01,904,9985000,08,대,126.7,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,02,가로장방,05,중로각지,2018-08-07Z
198284.141 453267.584 198283.328 453268.033 198279.277 453260.517 198284.141 453267.584,1111014300100610001,11110,14300,1,0061,0001,61-1대,163489,11110,1,2018,01,904,9985000,08,대,2.2,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,02,가로장방,05,중로각지,2018-08-07Z
198284.727 453255.113 198278.318 453258.777 198278.165 453258.985 198270.017 453247.944 198275.809 453254.155 198281.243 453250.226 198281.948 453249.731 198282.713 453251.094 198286.252 453249.461 198287.848 453251.844 198288.851 453253.93 198284.727 453255.113,1111014300100620000,11110,14300,1,0062,0000,62대,163500,11110,1,2018,01,904,9985000,08,대,69,13,제1종일반주거지역,00,지정되지않음,210,상업용,02,평지,02,가로장방,05,중로각지,2018-08-07Z
